from,to,active,date,country_from,city_from,country_to,city_to,cum_case
BJA,CDG,0,2020-04-20,Algeria,Bejaia,France,Paris,2629.0
BJA,MRS,0,2020-04-20,Algeria,Bejaia,France,Marseille,2629.0
BSK,LYS,0,2020-04-20,Algeria,Biskra,France,Lyon,2629.0
BSK,CDG,0,2020-04-20,Algeria,Biskra,France,Paris,2629.0
BSK,ORY,0,2020-04-20,Algeria,Biskra,France,Paris,2629.0
CFK,CDG,0,2020-04-20,Algeria,Chlef,France,Paris,2629.0
CFK,MRS,0,2020-04-20,Algeria,Chlef,France,Marseille,2629.0
CZL,TLS,0,2020-04-20,Algeria,Constantine,France,Toulouse,2629.0
CZL,CRL,0,2020-04-20,Algeria,Constantine,Belgium,Brussels,2629.0
CZL,ETZ,0,2020-04-20,Algeria,Constantine,France,Metz,2629.0
CZL,LYS,0,2020-04-20,Algeria,Constantine,France,Lyon,2629.0
CZL,ORY,0,2020-04-20,Algeria,Constantine,France,Paris,2629.0
CZL,LIL,0,2020-04-20,Algeria,Constantine,France,Lille,2629.0
CZL,MED,0,2020-04-20,Algeria,Constantine,Saudi Arabia,Medina,2629.0
CZL,MLH,0,2020-04-20,Algeria,Constantine,France,Mulhouse,2629.0
CZL,NCE,0,2020-04-20,Algeria,Constantine,France,Nice,2629.0
CZL,SXB,0,2020-04-20,Algeria,Constantine,France,Strassbourg,2629.0
CZL,CDG,0,2020-04-20,Algeria,Constantine,France,Paris,2629.0
CZL,IST,1,2020-04-20,Algeria,Constantine,Turkey,Istanbul,2629.0
CZL,TUN,0,2020-04-20,Algeria,Constantine,Tunisia,Tunis,2629.0
CZL,MRS,0,2020-04-20,Algeria,Constantine,France,Marseille,2629.0
CZL,MPL,0,2020-04-20,Algeria,Constantine,France,Montpellier,2629.0
GJL,MRS,0,2020-04-20,Algeria,Jijel,France,Marseille,2629.0
ORN,PGF,0,,Algeria,Oran,France,Perpignan,2629.0
ORN,BCN,0,,Algeria,Oran,Spain,Barcelona,2629.0
ORN,DJE,0,,Algeria,Oran,Tunisia,Djerba,2629.0
ORN,ORY,0,,Algeria,Oran,France,Paris,2629.0
ORN,LIL,0,,Algeria,Oran,France,Lille,2629.0
ORN,MZW,0,,Algeria,Oran,Taiwan,Matsu,2629.0
ORN,CDG,0,,Algeria,Oran,France,Paris,2629.0
ORN,MRS,0,,Algeria,Oran,France,Marseille,2629.0
ORN,MPL,0,,Algeria,Oran,France,Montpellier,2629.0
ORN,LYS,0,,Algeria,Oran,France,Lyon,2629.0
ORN,MED,0,,Algeria,Oran,Saudi Arabia,Medina,2629.0
ORN,BRU,0,,Algeria,Oran,Belgium,Brussels,2629.0
ORN,TUN,0,,Algeria,Oran,Tunisia,Tunis,2629.0
ORN,CRL,0,,Algeria,Oran,Belgium,Brussels,2629.0
ORN,NTE,0,,Algeria,Oran,France,Nantes,2629.0
ORN,SXB,0,,Algeria,Oran,France,Strassbourg,2629.0
ORN,CMN,0,,Algeria,Oran,Morocco,Casablanca,2629.0
ORN,IST,0,,Algeria,Oran,Turkey,Istanbul,2629.0
ORN,ALC,0,,Algeria,Oran,Spain,Alicante,2629.0
ORN,FRA,0,,Algeria,Oran,Germany,Frankfurt,2629.0
ORN,TLS,0,,Algeria,Oran,France,Toulouse,2629.0
ORN,BOD,0,,Algeria,Oran,France,Bordeaux,2629.0
ORN,MAD,0,,Algeria,Oran,Spain,Madrid,2629.0
ORN,ETZ,0,,Algeria,Oran,France,Metz,2629.0
QSF,LYS,0,2020-04-20,Algeria,Setif,France,Lyon,2629.0
QSF,ORY,1,2020-04-20,Algeria,Setif,France,Paris,2629.0
QSF,MRS,0,2020-04-20,Algeria,Setif,France,Marseille,2629.0
TLM,CRL,0,2020-04-20,Algeria,Tlemcen,Belgium,Brussels,2629.0
TLM,LYS,0,2020-04-20,Algeria,Tlemcen,France,Lyon,2629.0
TLM,ORY,0,2020-04-20,Algeria,Tlemcen,France,Paris,2629.0
TLM,LIL,0,2020-04-20,Algeria,Tlemcen,France,Lille,2629.0
TLM,CDG,0,2020-04-20,Algeria,Tlemcen,France,Paris,2629.0
TLM,MRS,0,2020-04-20,Algeria,Tlemcen,France,Marseille,2629.0
LAD,LIS,1,2020-04-30,Angola,Luanda,Portugal,Lisbon,24.0
LAD,DXB,0,,Angola,Luanda,United Arab Emirates,Dubai,24.0
LAD,NBO,0,,Angola,Luanda,Kenya,Nairobi,24.0
LAD,LOS,0,,Angola,Luanda,Nigeria,Lagos,24.0
LAD,DOH,0,,Angola,Luanda,Qatar,Doha,24.0
LAD,LBV,0,,Angola,Luanda,Gabon,Libreville,24.0
LAD,FIH,0,,Angola,Luanda,Congo Republic,Kinshasa,24.0
LAD,ADD,0,,Angola,Luanda,Ethiopia,Addis,24.0
LAD,CDG,0,,Angola,Luanda,France,Paris,24.0
LAD,LUN,0,,Angola,Luanda,Zambia,Lusaka,24.0
LAD,JNB,0,,Angola,Luanda,South Africa,Johannesburg,24.0
LAD,MPM,0,,Angola,Luanda,Mozambique,Maputo,24.0
LAD,WDH,0,,Angola,Luanda,Namibia,Windhoek,24.0
LAD,HAV,0,,Angola,Luanda,Cuba,Havana,24.0
LAD,OPO,0,,Angola,Luanda,Portugal,Porto,24.0
LAD,BZV,0,,Angola,Luanda,Congo Republic,Brazzaville,24.0
LAD,TMS,0,,Angola,Luanda,Sao Tome and Principe,Sao,24.0
LAD,HRE,0,,Angola,Luanda,Zimbabwe,Harare,24.0
LAD,CPT,0,,Angola,Luanda,South Africa,Cape,24.0
LAD,FRA,0,,Angola,Luanda,Germany,Frankfurt,24.0
LAD,AMS,0,,Angola,Luanda,Netherlands,Amsterdam,24.0
LAD,GRU,0,,Angola,Luanda,Brazil,Sao,24.0
SDD,WDH,0,2020-04-20,Angola,Lubango,Namibia,Windhoek,24.0
COO,LFW,1,2020-04-20,Benin,Cotonou,Togo,Lome,35.0
COO,BSG,0,2020-04-20,Benin,Cotonou,Equatorial Guinea,Bata,35.0
COO,LOS,0,2020-04-20,Benin,Cotonou,Nigeria,Lagos,35.0
COO,DSS,0,2020-04-20,Benin,Cotonou,Senegal,Dakar,35.0
COO,PNR,1,2020-04-20,Benin,Cotonou,Congo Republic,Pointe-Noire,35.0
COO,ABJ,1,2020-04-20,Benin,Cotonou,Cote d'Ivoire,Abidjan,35.0
COO,OUA,0,2020-04-20,Benin,Cotonou,Burkina Faso,Ouagadougou,35.0
COO,SSG,0,2020-04-20,Benin,Cotonou,Equatorial Guinea,Malabo,35.0
COO,LBV,0,2020-04-20,Benin,Cotonou,Gabon,Libreville,35.0
COO,BGF,0,2020-04-20,Benin,Cotonou,Central African Republic,Bangui,35.0
COO,NIM,0,2020-04-20,Benin,Cotonou,Niger,Niamey,35.0
COO,DLA,0,2020-04-20,Benin,Cotonou,Cameroon,Douala,35.0
COO,ADD,1,2020-04-20,Benin,Cotonou,Ethiopia,Addis,35.0
COO,CMN,0,2020-04-20,Benin,Cotonou,Morocco,Casablanca,35.0
COO,CDG,0,2020-04-20,Benin,Cotonou,France,Paris,35.0
COO,BKO,1,2020-04-20,Benin,Cotonou,Mali,Bamako,35.0
COO,TUN,0,2020-04-20,Benin,Cotonou,Tunisia,Tunis,35.0
GBE,DUR,0,2020-04-20,Botswana,Gaborone,South Africa,Durban,20.0
GBE,ADD,1,2020-04-20,Botswana,Gaborone,Ethiopia,Addis,20.0
GBE,CPT,1,2020-04-20,Botswana,Gaborone,South Africa,Cape,20.0
GBE,WDH,0,2020-04-20,Botswana,Gaborone,Namibia,Windhoek,20.0
GBE,JNB,1,2020-04-20,Botswana,Gaborone,South Africa,Johannesburg,20.0
MUB,CPT,0,2020-04-20,Botswana,Maun,South Africa,Cape,20.0
MUB,JNB,1,2020-04-20,Botswana,Maun,South Africa,Johannesburg,20.0
BBK,JNB,1,2020-04-20,Botswana,Kasane,South Africa,Johannesburg,20.0
BOY,ABJ,0,2020-04-20,Burkina Faso,Bobo,Cote d'Ivoire,Abidjan,576.0
OUA,LFW,1,2020-04-20,Burkina Faso,Ouagadougou,Togo,Lome,576.0
OUA,DSS,0,2020-04-20,Burkina Faso,Ouagadougou,Senegal,Dakar,576.0
OUA,CKY,0,2020-04-20,Burkina Faso,Ouagadougou,Guinea,Conakry,576.0
OUA,ABJ,1,2020-04-20,Burkina Faso,Ouagadougou,Cote d'Ivoire,Abidjan,576.0
OUA,FNA,0,2020-04-20,Burkina Faso,Ouagadougou,Sierra Leone,Freetown,576.0
OUA,NIM,1,2020-04-20,Burkina Faso,Ouagadougou,Niger,Niamey,576.0
OUA,ACC,0,2020-04-20,Burkina Faso,Ouagadougou,Ghana,Accra,576.0
OUA,BKO,1,2020-04-20,Burkina Faso,Ouagadougou,Mali,Bamako,576.0
OUA,CMN,0,2020-04-20,Burkina Faso,Ouagadougou,Morocco,Casablanca,576.0
OUA,CDG,0,2020-04-20,Burkina Faso,Ouagadougou,France,Paris,576.0
OUA,ALG,1,2020-04-20,Burkina Faso,Ouagadougou,Algeria,Algier,576.0
OUA,BRU,0,2020-04-20,Burkina Faso,Ouagadougou,Belgium,Brussels,576.0
OUA,IST,0,2020-04-20,Burkina Faso,Ouagadougou,Turkey,Istanbul,576.0
OUA,TUN,0,2020-04-20,Burkina Faso,Ouagadougou,Tunisia,Tunis,576.0
BJM,NBO,0,2020-04-20,Burundi,Bujumbura,Kenya,Nairobi,5.0
BJM,EBB,0,2020-04-20,Burundi,Bujumbura,Uganda,Entebbe,5.0
BJM,KGL,1,2020-04-20,Burundi,Bujumbura,Rwanda,Kigali,5.0
BJM,TKQ,0,2020-04-20,Burundi,Bujumbura,Tanzania,Kigoma,5.0
BJM,ADD,1,2020-04-20,Burundi,Bujumbura,Ethiopia,Addis,5.0
DLA,LOS,1,2020-04-20,Cameroon,Douala,Nigeria,Lagos,1017.0
DLA,LBV,0,2020-04-20,Cameroon,Douala,Gabon,Libreville,1017.0
DLA,FIH,0,2020-04-20,Cameroon,Douala,Congo Republic,Kinshasa,1017.0
DLA,ADD,1,2020-04-20,Cameroon,Douala,Ethiopia,Addis,1017.0
DLA,CDG,0,2020-04-20,Cameroon,Douala,France,Paris,1017.0
DLA,JNB,1,2020-04-20,Cameroon,Douala,South Africa,Johannesburg,1017.0
DLA,PNR,1,2020-04-20,Cameroon,Douala,Congo Republic,Pointe-Noire,1017.0
DLA,BGF,1,2020-04-20,Cameroon,Douala,Central African Republic,Bangui,1017.0
DLA,BRU,0,2020-04-20,Cameroon,Douala,Belgium,Brussels,1017.0
DLA,BZV,0,2020-04-20,Cameroon,Douala,Congo Republic,Brazzaville,1017.0
DLA,TMS,0,2020-04-20,Cameroon,Douala,Sao Tome and Principe,Sao,1017.0
DLA,CMN,0,2020-04-20,Cameroon,Douala,Morocco,Casablanca,1017.0
DLA,IST,0,2020-04-20,Cameroon,Douala,Turkey,Istanbul,1017.0
DLA,ABV,0,2020-04-20,Cameroon,Douala,Nigeria,Abuja,1017.0
DLA,LFW,1,2020-04-20,Cameroon,Douala,Togo,Lome,1017.0
DLA,ABJ,0,2020-04-20,Cameroon,Douala,Cote d'Ivoire,Abidjan,1017.0
DLA,COO,0,2020-04-20,Cameroon,Douala,Benin,Cotonou,1017.0
DLA,SSG,1,2020-04-20,Cameroon,Douala,Equatorial Guinea,Malabo,1017.0
DLA,KGL,0,2020-04-20,Cameroon,Douala,Rwanda,Kigali,1017.0
DLA,NDJ,1,2020-04-20,Cameroon,Douala,Chad,N'Djamena,1017.0
NSI,ABV,1,2020-04-20,Cameroon,Yaounde,Nigeria,Abuja,1017.0
NSI,NBO,0,2020-04-20,Cameroon,Yaounde,Kenya,Nairobi,1017.0
NSI,ABJ,0,2020-04-20,Cameroon,Yaounde,Cote d'Ivoire,Abidjan,1017.0
NSI,LBV,1,2020-04-20,Cameroon,Yaounde,Gabon,Libreville,1017.0
NSI,ADD,1,2020-04-20,Cameroon,Yaounde,Ethiopia,Addis,1017.0
NSI,CMN,0,2020-04-20,Cameroon,Yaounde,Morocco,Casablanca,1017.0
NSI,CDG,0,2020-04-20,Cameroon,Yaounde,France,Paris,1017.0
NSI,IST,0,2020-04-20,Cameroon,Yaounde,Turkey,Istanbul,1017.0
BVC,BHX,0,2020-04-20,Cabo Verde,Sal,United Kingdom,Birmingham,61.0
BVC,LGW,0,2020-04-20,Cabo Verde,Sal,United Kingdom,London,61.0
BVC,MAN,0,2020-04-20,Cabo Verde,Sal,United Kingdom,Manchester,61.0
BVC,LIS,0,2020-04-20,Cabo Verde,Sal,Portugal,Lisbon,61.0
SID,MXP,0,,Cabo Verde,Sal,Italy,Milano,61.0
SID,LOS,0,,Cabo Verde,Sal,Nigeria,Lagos,61.0
SID,VRN,0,,Cabo Verde,Sal,Italy,Verona,61.0
SID,HAM,0,,Cabo Verde,Sal,Germany,Hamburg,61.0
SID,REC,0,,Cabo Verde,Sal,Brazil,Recife,61.0
SID,BSL,0,,Cabo Verde,Sal,Switzerland,Basel,61.0
SID,CDG,0,,Cabo Verde,Sal,France,Paris,61.0
SID,MUC,0,,Cabo Verde,Sal,Germany,Munich,61.0
SID,CGN,0,,Cabo Verde,Sal,Germany,Cologne,61.0
SID,DSS,0,,Cabo Verde,Sal,Senegal,Dakar,61.0
SID,BZZ,0,,Cabo Verde,Sal,United Kingdom,Brize,61.0
SID,IAD,0,,Cabo Verde,Sal,United States,Washington,61.0
SID,HAJ,0,,Cabo Verde,Sal,Germany,Hanover,61.0
SID,MAN,0,,Cabo Verde,Sal,United Kingdom,Manchester,61.0
SID,BRU,0,,Cabo Verde,Sal,Belgium,Brussels,61.0
SID,STR,0,,Cabo Verde,Sal,Germany,Stuttgart,61.0
SID,FCO,0,,Cabo Verde,Sal,Italy,Rome,61.0
SID,POA,0,,Cabo Verde,Sal,Brazil,Porto,61.0
SID,BRS,0,,Cabo Verde,Sal,United Kingdom,Bristol,61.0
SID,OPO,0,,Cabo Verde,Sal,Portugal,Porto,61.0
SID,LGW,0,,Cabo Verde,Sal,United Kingdom,London,61.0
SID,TMS,0,,Cabo Verde,Sal,Sao Tome and Principe,Sao,61.0
SID,BOS,0,,Cabo Verde,Sal,United States,Boston,61.0
SID,SSA,0,,Cabo Verde,Sal,Brazil,Salvador,61.0
SID,FRA,0,,Cabo Verde,Sal,Germany,Frankfurt,61.0
SID,LUX,0,,Cabo Verde,Sal,Luxembourg,Luxemburg,61.0
SID,FOR,0,,Cabo Verde,Sal,Brazil,Fortaleza,61.0
SID,DUS,0,,Cabo Verde,Sal,Germany,Dusseldorf,61.0
SID,BHX,0,,Cabo Verde,Sal,United Kingdom,Birmingham,61.0
SID,LPA,0,,Cabo Verde,Sal,Spain,Las,61.0
SID,LIS,0,,Cabo Verde,Sal,Portugal,Lisbon,61.0
RAI,DSS,0,2020-04-20,Cabo Verde,Praia,Senegal,Dakar,61.0
RAI,OXB,0,2020-04-20,Cabo Verde,Praia,Guinea-Bissau,Bissau,61.0
RAI,REC,0,2020-04-20,Cabo Verde,Praia,Brazil,Recife,61.0
RAI,PDL,0,2020-04-20,Cabo Verde,Praia,Portugal,Ponta,61.0
RAI,BOS,0,2020-04-20,Cabo Verde,Praia,United States,Boston,61.0
RAI,CMN,0,2020-04-20,Cabo Verde,Praia,Morocco,Casablanca,61.0
RAI,LIS,0,2020-04-20,Cabo Verde,Praia,Portugal,Lisbon,61.0
VXE,LIS,0,2020-04-20,Cabo Verde,Mindelo,Portugal,Lisbon,61.0
BGF,NBO,0,2020-04-20,Central African Republic,Bangui,Kenya,Nairobi,12.0
BGF,NSI,0,2020-04-20,Central African Republic,Bangui,Cameroon,Yaounde,12.0
BGF,COO,0,2020-04-20,Central African Republic,Bangui,Benin,Cotonou,12.0
BGF,EBB,0,2020-04-20,Central African Republic,Bangui,Uganda,Entebbe,12.0
BGF,CMN,0,2020-04-20,Central African Republic,Bangui,Morocco,Casablanca,12.0
BGF,DLA,1,2020-04-20,Central African Republic,Bangui,Cameroon,Douala,12.0
NDJ,ABV,1,2020-04-20,Chad,N'Djamena,Nigeria,Abuja,33.0
NDJ,KRT,0,2020-04-20,Chad,N'Djamena,Sudan,Khartoum,33.0
NDJ,ABJ,0,2020-04-20,Chad,N'Djamena,Cote d'Ivoire,Abidjan,33.0
NDJ,LBV,0,2020-04-20,Chad,N'Djamena,Gabon,Libreville,33.0
NDJ,FIH,0,2020-04-20,Chad,N'Djamena,Congo Republic,Kinshasa,33.0
NDJ,NIM,0,2020-04-20,Chad,N'Djamena,Niger,Niamey,33.0
NDJ,ADD,1,2020-04-20,Chad,N'Djamena,Ethiopia,Addis,33.0
NDJ,CMN,0,2020-04-20,Chad,N'Djamena,Morocco,Casablanca,33.0
NDJ,CDG,0,2020-04-20,Chad,N'Djamena,France,Paris,33.0
NDJ,CAI,0,2020-04-20,Chad,N'Djamena,Egypt,Cairo,33.0
NDJ,DLA,1,2020-04-20,Chad,N'Djamena,Cameroon,Douala,33.0
HAH,NBO,0,2020-04-20,Comoros,Moroni,Kenya,Nairobi,
HAH,RUN,0,2020-04-20,Comoros,Moroni,France,Sainte-Denis,
HAH,DAR,0,2020-04-20,Comoros,Moroni,Tanzania,Dar,
HAH,MJN,0,2020-04-20,Comoros,Moroni,Madagascar,Mahajanga,
HAH,ADD,1,2020-04-20,Comoros,Moroni,Ethiopia,Addis,
HAH,TNR,0,2020-04-20,Comoros,Moroni,Madagascar,Antananarivo,
ABJ,OUA,1,2020-04-25,Cote d'Ivoire,Abidjan,Burkina Faso,Ouagadougou,847.0
ABJ,NBO,0,,Cote d'Ivoire,Abidjan,Kenya,Nairobi,847.0
ABJ,LOS,0,,Cote d'Ivoire,Abidjan,Nigeria,Lagos,847.0
ABJ,BOY,0,,Cote d'Ivoire,Abidjan,Burkina Faso,Bobo,847.0
ABJ,ORY,0,,Cote d'Ivoire,Abidjan,France,Paris,847.0
ABJ,LBV,0,,Cote d'Ivoire,Abidjan,Gabon,Libreville,847.0
ABJ,FIH,0,,Cote d'Ivoire,Abidjan,Congo Republic,Kinshasa,847.0
ABJ,ADD,0,,Cote d'Ivoire,Abidjan,Ethiopia,Addis,847.0
ABJ,DLA,0,,Cote d'Ivoire,Abidjan,Cameroon,Douala,847.0
ABJ,CDG,0,,Cote d'Ivoire,Abidjan,France,Paris,847.0
ABJ,BKO,0,,Cote d'Ivoire,Abidjan,Mali,Bamako,847.0
ABJ,ROB,0,,Cote d'Ivoire,Abidjan,Liberia,Monrovia,847.0
ABJ,DSS,0,,Cote d'Ivoire,Abidjan,Senegal,Dakar,847.0
ABJ,PNR,0,,Cote d'Ivoire,Abidjan,Congo Republic,Pointe-Noire,847.0
ABJ,ACC,0,,Cote d'Ivoire,Abidjan,Ghana,Accra,847.0
ABJ,BRU,0,,Cote d'Ivoire,Abidjan,Belgium,Brussels,847.0
ABJ,TUN,0,,Cote d'Ivoire,Abidjan,Tunisia,Tunis,847.0
ABJ,BEY,0,,Cote d'Ivoire,Abidjan,Lebanon,Beirut,847.0
ABJ,NSI,0,,Cote d'Ivoire,Abidjan,Cameroon,Yaounde,847.0
ABJ,FNA,0,,Cote d'Ivoire,Abidjan,Sierra Leone,Freetown,847.0
ABJ,JFK,0,,Cote d'Ivoire,Abidjan,United States,New,847.0
ABJ,CMN,0,,Cote d'Ivoire,Abidjan,Morocco,Casablanca,847.0
ABJ,CKY,0,,Cote d'Ivoire,Abidjan,Guinea,Conakry,847.0
ABJ,IST,0,,Cote d'Ivoire,Abidjan,Turkey,Istanbul,847.0
ABJ,ABV,0,,Cote d'Ivoire,Abidjan,Nigeria,Abuja,847.0
ABJ,LFW,0,,Cote d'Ivoire,Abidjan,Togo,Lome,847.0
ABJ,COO,0,,Cote d'Ivoire,Abidjan,Benin,Cotonou,847.0
ABJ,NIM,0,,Cote d'Ivoire,Abidjan,Niger,Niamey,847.0
ABJ,ALG,0,,Cote d'Ivoire,Abidjan,Algeria,Algier,847.0
ABJ,LIS,0,,Cote d'Ivoire,Abidjan,Portugal,Lisbon,847.0
GOM,EBB,0,2020-04-20,Congo Republic,Goma,Uganda,Entebbe,143.0
FIH,NBO,0,,Congo Republic,Kinshasa,Kenya,Nairobi,143.0
FIH,LBV,0,,Congo Republic,Kinshasa,Gabon,Libreville,143.0
FIH,ADD,0,,Congo Republic,Kinshasa,Ethiopia,Addis,143.0
FIH,DLA,0,,Congo Republic,Kinshasa,Cameroon,Douala,143.0
FIH,CDG,0,,Congo Republic,Kinshasa,France,Paris,143.0
FIH,JNB,0,,Congo Republic,Kinshasa,South Africa,Johannesburg,143.0
FIH,BRU,0,,Congo Republic,Kinshasa,Belgium,Brussels,143.0
FIH,CMN,0,,Congo Republic,Kinshasa,Morocco,Casablanca,143.0
FIH,IST,0,,Congo Republic,Kinshasa,Turkey,Istanbul,143.0
FIH,LFW,0,,Congo Republic,Kinshasa,Togo,Lome,143.0
FIH,ABJ,0,,Congo Republic,Kinshasa,Cote d'Ivoire,Abidjan,143.0
FIH,LAD,0,,Congo Republic,Kinshasa,Angola,Luanda,143.0
FIH,KGL,0,,Congo Republic,Kinshasa,Rwanda,Kigali,143.0
FKI,EBB,0,2020-04-20,Congo Republic,Kisangani,Uganda,Entebbe,143.0
FBM,LLW,1,2020-04-20,Congo Republic,Lubumbashi,Malawi,Lilongwe,143.0
FBM,NBO,0,2020-04-20,Congo Republic,Lubumbashi,Kenya,Nairobi,143.0
FBM,NLA,0,2020-04-20,Congo Republic,Lubumbashi,Zambia,Ndola,143.0
FBM,ADD,1,2020-04-20,Congo Republic,Lubumbashi,Ethiopia,Addis,143.0
FBM,LUN,0,2020-04-20,Congo Republic,Lubumbashi,Zambia,Lusaka,143.0
FBM,JNB,1,2020-04-20,Congo Republic,Lubumbashi,South Africa,Johannesburg,143.0
BZV,NBO,0,2020-04-20,Congo Republic,Brazzaville,Kenya,Nairobi,143.0
BZV,LAD,0,2020-04-20,Congo Republic,Brazzaville,Angola,Luanda,143.0
BZV,COO,0,2020-04-20,Congo Republic,Brazzaville,Benin,Cotonou,143.0
BZV,LBV,0,2020-04-20,Congo Republic,Brazzaville,Gabon,Libreville,143.0
BZV,KGL,0,2020-04-20,Congo Republic,Brazzaville,Rwanda,Kigali,143.0
BZV,CMN,0,2020-04-20,Congo Republic,Brazzaville,Morocco,Casablanca,143.0
BZV,CDG,0,2020-04-20,Congo Republic,Brazzaville,France,Paris,143.0
BZV,DLA,0,2020-04-20,Congo Republic,Brazzaville,Cameroon,Douala,143.0
PNR,ABJ,0,2020-04-20,Congo Republic,Pointe-Noire,Cote d'Ivoire,Abidjan,143.0
PNR,COO,1,2020-04-20,Congo Republic,Pointe-Noire,Benin,Cotonou,143.0
PNR,SSG,0,2020-04-20,Congo Republic,Pointe-Noire,Equatorial Guinea,Malabo,143.0
PNR,LBV,0,2020-04-20,Congo Republic,Pointe-Noire,Gabon,Libreville,143.0
PNR,ADD,1,2020-04-20,Congo Republic,Pointe-Noire,Ethiopia,Addis,143.0
PNR,POG,0,2020-04-20,Congo Republic,Pointe-Noire,Gabon,Port-Gentil,143.0
PNR,DLA,1,2020-04-20,Congo Republic,Pointe-Noire,Cameroon,Douala,143.0
PNR,CDG,0,2020-04-20,Congo Republic,Pointe-Noire,France,Paris,143.0
PNR,IST,0,2020-04-20,Congo Republic,Pointe-Noire,Turkey,Istanbul,143.0
JIB,DXB,0,2020-04-20,Djibouti,Djibouti,United Arab Emirates,Dubai,846.0
JIB,NBO,0,2020-04-20,Djibouti,Djibouti,Kenya,Nairobi,846.0
JIB,DOH,0,2020-04-20,Djibouti,Djibouti,Qatar,Doha,846.0
JIB,HGA,0,2020-04-20,Djibouti,Djibouti,Somalia,Hargeisa,846.0
JIB,ADD,1,2020-04-20,Djibouti,Djibouti,Ethiopia,Addis,846.0
JIB,DIR,1,2020-04-20,Djibouti,Djibouti,Ethiopia,Dire,846.0
JIB,CDG,0,2020-04-20,Djibouti,Djibouti,France,Paris,846.0
JIB,ADE,0,2020-04-20,Djibouti,Djibouti,Yemen,Aden,846.0
JIB,IST,0,2020-04-20,Djibouti,Djibouti,Turkey,Istanbul,846.0
JIB,MGQ,0,2020-04-20,Djibouti,Djibouti,Somalia,Mogadishu,846.0
HBE,DXB,0,2020-04-20,Egypt,Alexandria,United Arab Emirates,Dubai,3144.0
HBE,ATH,0,2020-04-20,Egypt,Alexandria,Greece,Athens,3144.0
HBE,SHJ,0,2020-04-20,Egypt,Alexandria,United Arab Emirates,Sharjah,3144.0
HBE,JED,1,2020-04-20,Egypt,Alexandria,Saudi Arabia,Jeddah,3144.0
HBE,BGY,1,2020-04-20,Egypt,Alexandria,Italy,Bergamo,3144.0
HBE,DMM,1,2020-04-20,Egypt,Alexandria,Saudi Arabia,Dammam,3144.0
HBE,AUH,0,2020-04-20,Egypt,Alexandria,United Arab Emirates,Abu,3144.0
HBE,MCT,0,2020-04-20,Egypt,Alexandria,Oman,Muscat,3144.0
HBE,TIP,0,2020-04-20,Egypt,Alexandria,Libya,Tripoli,3144.0
HBE,RUH,1,2020-04-20,Egypt,Alexandria,Saudi Arabia,Riyadh,3144.0
HBE,MED,0,2020-04-20,Egypt,Alexandria,Saudi Arabia,Medina,3144.0
HBE,BEN,0,2020-04-20,Egypt,Alexandria,Libya,Benghazi,3144.0
HBE,BAH,1,2020-04-20,Egypt,Alexandria,Bahrain,Muharraq,3144.0
HBE,AMM,1,2020-04-20,Egypt,Alexandria,Jordan,Amman,3144.0
HBE,MRA,0,2020-04-20,Egypt,Alexandria,Libya,Misratah,3144.0
HBE,YNB,0,2020-04-20,Egypt,Alexandria,Saudi Arabia,Yenbo,3144.0
HBE,KWI,1,2020-04-20,Egypt,Alexandria,Kuwait,Kuwait,3144.0
HBE,IST,0,2020-04-20,Egypt,Alexandria,Turkey,Istanbul,3144.0
ATZ,SHJ,0,2020-04-20,Egypt,Asyut,United Arab Emirates,Sharjah,3144.0
ATZ,JED,1,2020-04-20,Egypt,Asyut,Saudi Arabia,Jeddah,3144.0
ATZ,RUH,1,2020-04-20,Egypt,Asyut,Saudi Arabia,Riyadh,3144.0
ATZ,MED,0,2020-04-20,Egypt,Asyut,Saudi Arabia,Medina,3144.0
ATZ,AMM,0,2020-04-20,Egypt,Asyut,Jordan,Amman,3144.0
ATZ,KWI,1,2020-04-20,Egypt,Asyut,Kuwait,Kuwait,3144.0
CAI,ELQ,1,2020-04-21,Egypt,Cairo,Saudi Arabia,Buraydah,3144.0
CAI,BAH,1,2020-04-21,Egypt,Cairo,Bahrain,Muharraq,3144.0
CAI,YNB,1,2020-04-21,Egypt,Cairo,Saudi Arabia,Yenbo,3144.0
CAI,MXP,1,2020-04-22,Egypt,Cairo,Italy,Milano,3144.0
CAI,BGY,1,2020-04-22,Egypt,Cairo,Italy,Bergamo,3144.0
CAI,TIF,1,2020-04-22,Egypt,Cairo,Saudi Arabia,Taif,3144.0
CAI,TUU,1,2020-04-22,Egypt,Cairo,Saudi Arabia,Tabuk,3144.0
CAI,MCT,1,2020-04-23,Egypt,Cairo,Oman,Muscat,3144.0
CAI,DXB,0,,Egypt,Cairo,United Arab Emirates,Dubai,3144.0
CAI,JUB,0,,Egypt,Cairo,Sudan,Juba,3144.0
CAI,BCN,0,,Egypt,Cairo,Spain,Barcelona,3144.0
CAI,KRT,0,,Egypt,Cairo,Sudan,Khartoum,3144.0
CAI,PEK,0,,Egypt,Cairo,China,Beijing,3144.0
CAI,RUH,0,,Egypt,Cairo,Saudi Arabia,Riyadh,3144.0
CAI,KWI,0,,Egypt,Cairo,Kuwait,Kuwait,3144.0
CAI,CDG,0,,Egypt,Cairo,France,Paris,3144.0
CAI,AHB,0,,Egypt,Cairo,Saudi Arabia,Abha,3144.0
CAI,TUN,0,,Egypt,Cairo,Tunisia,Tunis,3144.0
