date,prov_state,country,lat,long,cum_case,location,new_case,cum_death,new_death,cum_cured,new_cured,distance_hubei
2020-03-18,Hebei,China,39.549,116.1306,318,Hebei,0.0,6.0,0.0,310.0,0.0,1015.7215092632036
2020-03-19,Hebei,China,39.549,116.1306,318,Hebei,0.0,6.0,0.0,310.0,0.0,1015.7215092632036
2020-03-20,Hebei,China,39.549,116.1306,318,Hebei,0.0,6.0,0.0,310.0,0.0,1015.7215092632036
2020-03-21,Hebei,China,39.549,116.1306,318,Hebei,0.0,6.0,0.0,310.0,0.0,1015.7215092632036
2020-03-22,Hebei,China,39.549,116.1306,319,Hebei,1.0,6.0,0.0,310.0,0.0,1015.7215092632036
2020-03-23,Hebei,China,39.549,116.1306,319,Hebei,0.0,6.0,0.0,310.0,0.0,1015.7215092632036
2020-03-24,Hebei,China,39.549,116.1306,319,Hebei,0.0,6.0,0.0,310.0,0.0,1015.7215092632036
2020-03-25,Hebei,China,39.549,116.1306,319,Hebei,0.0,6.0,0.0,310.0,0.0,1015.7215092632036
2020-03-26,Hebei,China,39.549,116.1306,319,Hebei,0.0,6.0,0.0,310.0,0.0,1015.7215092632036
2020-03-27,Hebei,China,39.549,116.1306,319,Hebei,0.0,6.0,0.0,310.0,0.0,1015.7215092632036
2020-03-28,Hebei,China,39.549,116.1306,319,Hebei,0.0,6.0,0.0,310.0,0.0,1015.7215092632036
2020-03-29,Hebei,China,39.549,116.1306,319,Hebei,0.0,6.0,0.0,310.0,0.0,1015.7215092632036
2020-03-30,Hebei,China,39.549,116.1306,321,Hebei,2.0,6.0,0.0,310.0,0.0,1015.7215092632036
2020-03-31,Hebei,China,39.549,116.1306,321,Hebei,0.0,6.0,0.0,310.0,0.0,1015.7215092632036
2020-04-01,Hebei,China,39.549,116.1306,323,Hebei,2.0,6.0,0.0,310.0,0.0,1015.7215092632036
2020-04-02,Hebei,China,39.549,116.1306,325,Hebei,2.0,6.0,0.0,310.0,0.0,1015.7215092632036
2020-04-03,Hebei,China,39.549,116.1306,326,Hebei,1.0,6.0,0.0,310.0,0.0,1015.7215092632036
2020-04-04,Hebei,China,39.549,116.1306,326,Hebei,0.0,6.0,0.0,310.0,0.0,1015.7215092632036
2020-04-05,Hebei,China,39.549,116.1306,327,Hebei,1.0,6.0,0.0,310.0,0.0,1015.7215092632036
2020-04-06,Hebei,China,39.549,116.1306,327,Hebei,0.0,6.0,0.0,310.0,0.0,1015.7215092632036
2020-04-07,Hebei,China,39.549,116.1306,327,Hebei,0.0,6.0,0.0,312.0,2.0,1015.7215092632036
2020-04-08,Hebei,China,39.549,116.1306,327,Hebei,0.0,6.0,0.0,312.0,0.0,1015.7215092632036
2020-04-09,Hebei,China,39.549,116.1306,327,Hebei,0.0,6.0,0.0,313.0,1.0,1015.7215092632036
2020-04-10,Hebei,China,39.549,116.1306,327,Hebei,0.0,6.0,0.0,313.0,0.0,1015.7215092632036
2020-04-11,Hebei,China,39.549,116.1306,327,Hebei,0.0,6.0,0.0,313.0,0.0,1015.7215092632036
2020-04-12,Hebei,China,39.549,116.1306,327,Hebei,0.0,6.0,0.0,313.0,0.0,1015.7215092632036
2020-04-13,Hebei,China,39.549,116.1306,327,Hebei,0.0,6.0,0.0,313.0,0.0,1015.7215092632036
2020-01-23,Heilongjiang,China,47.862,127.7615,2,Heilongjiang,2.0,,,,,2292.6635762010196
2020-01-24,Heilongjiang,China,47.862,127.7615,4,Heilongjiang,2.0,1.0,1.0,,,2292.6635762010196
2020-01-25,Heilongjiang,China,47.862,127.7615,9,Heilongjiang,5.0,1.0,0.0,,,2292.6635762010196
2020-01-26,Heilongjiang,China,47.862,127.7615,15,Heilongjiang,6.0,1.0,0.0,,,2292.6635762010196
2020-01-27,Heilongjiang,China,47.862,127.7615,21,Heilongjiang,6.0,1.0,0.0,,,2292.6635762010196
2020-01-28,Heilongjiang,China,47.862,127.7615,33,Heilongjiang,12.0,1.0,0.0,,,2292.6635762010196
2020-01-29,Heilongjiang,China,47.862,127.7615,38,Heilongjiang,5.0,1.0,0.0,,,2292.6635762010196
2020-01-30,Heilongjiang,China,47.862,127.7615,44,Heilongjiang,6.0,2.0,1.0,,,2292.6635762010196
2020-01-31,Heilongjiang,China,47.862,127.7615,59,Heilongjiang,15.0,2.0,0.0,,,2292.6635762010196
2020-02-01,Heilongjiang,China,47.862,127.7615,80,Heilongjiang,21.0,2.0,0.0,2.0,2.0,2292.6635762010196
2020-02-02,Heilongjiang,China,47.862,127.7615,95,Heilongjiang,15.0,2.0,0.0,2.0,0.0,2292.6635762010196
2020-02-03,Heilongjiang,China,47.862,127.7615,121,Heilongjiang,26.0,2.0,0.0,2.0,0.0,2292.6635762010196
2020-02-04,Heilongjiang,China,47.862,127.7615,155,Heilongjiang,34.0,2.0,0.0,4.0,2.0,2292.6635762010196
2020-02-05,Heilongjiang,China,47.862,127.7615,190,Heilongjiang,35.0,2.0,0.0,7.0,3.0,2292.6635762010196
2020-02-06,Heilongjiang,China,47.862,127.7615,227,Heilongjiang,37.0,3.0,1.0,8.0,1.0,2292.6635762010196
2020-02-07,Heilongjiang,China,47.862,127.7615,277,Heilongjiang,50.0,3.0,0.0,12.0,4.0,2292.6635762010196
2020-02-08,Heilongjiang,China,47.862,127.7615,295,Heilongjiang,18.0,5.0,2.0,13.0,1.0,2292.6635762010196
2020-02-09,Heilongjiang,China,47.862,127.7615,307,Heilongjiang,12.0,6.0,1.0,14.0,1.0,2292.6635762010196
2020-02-10,Heilongjiang,China,47.862,127.7615,331,Heilongjiang,24.0,7.0,1.0,30.0,16.0,2292.6635762010196
2020-02-11,Heilongjiang,China,47.862,127.7615,360,Heilongjiang,29.0,8.0,1.0,28.0,-2.0,2292.6635762010196
2020-02-12,Heilongjiang,China,47.862,127.7615,378,Heilongjiang,18.0,8.0,0.0,31.0,3.0,2292.6635762010196
2020-02-13,Heilongjiang,China,47.862,127.7615,395,Heilongjiang,17.0,9.0,1.0,33.0,2.0,2292.6635762010196
2020-02-14,Heilongjiang,China,47.862,127.7615,419,Heilongjiang,24.0,11.0,2.0,47.0,14.0,2292.6635762010196
2020-02-15,Heilongjiang,China,47.862,127.7615,425,Heilongjiang,6.0,11.0,0.0,68.0,21.0,2292.6635762010196
2020-02-16,Heilongjiang,China,47.862,127.7615,445,Heilongjiang,20.0,11.0,0.0,79.0,11.0,2292.6635762010196
2020-02-17,Heilongjiang,China,47.862,127.7615,457,Heilongjiang,12.0,11.0,0.0,85.0,6.0,2292.6635762010196
2020-02-18,Heilongjiang,China,47.862,127.7615,464,Heilongjiang,7.0,11.0,0.0,111.0,26.0,2292.6635762010196
2020-02-19,Heilongjiang,China,47.862,127.7615,470,Heilongjiang,6.0,12.0,1.0,120.0,9.0,2292.6635762010196
2020-02-20,Heilongjiang,China,47.862,127.7615,476,Heilongjiang,6.0,12.0,0.0,136.0,16.0,2292.6635762010196
2020-02-21,Heilongjiang,China,47.862,127.7615,479,Heilongjiang,3.0,12.0,0.0,175.0,39.0,2292.6635762010196
2020-02-22,Heilongjiang,China,47.862,127.7615,479,Heilongjiang,0.0,12.0,0.0,204.0,29.0,2292.6635762010196
2020-02-23,Heilongjiang,China,47.862,127.7615,480,Heilongjiang,1.0,12.0,0.0,222.0,18.0,2292.6635762010196
2020-02-24,Heilongjiang,China,47.862,127.7615,480,Heilongjiang,0.0,12.0,0.0,227.0,5.0,2292.6635762010196
2020-02-25,Heilongjiang,China,47.862,127.7615,480,Heilongjiang,0.0,12.0,0.0,243.0,16.0,2292.6635762010196
2020-02-26,Heilongjiang,China,47.862,127.7615,480,Heilongjiang,0.0,12.0,0.0,249.0,6.0,2292.6635762010196
2020-02-27,Heilongjiang,China,47.862,127.7615,480,Heilongjiang,0.0,13.0,1.0,270.0,21.0,2292.6635762010196
2020-02-28,Heilongjiang,China,47.862,127.7615,480,Heilongjiang,0.0,13.0,0.0,283.0,13.0,2292.6635762010196
2020-02-29,Heilongjiang,China,47.862,127.7615,480,Heilongjiang,0.0,13.0,0.0,301.0,18.0,2292.6635762010196
2020-03-01,Heilongjiang,China,47.862,127.7615,480,Heilongjiang,0.0,13.0,0.0,342.0,41.0,2292.6635762010196
2020-03-02,Heilongjiang,China,47.862,127.7615,480,Heilongjiang,0.0,13.0,0.0,356.0,14.0,2292.6635762010196
2020-03-03,Heilongjiang,China,47.862,127.7615,480,Heilongjiang,0.0,13.0,0.0,366.0,10.0,2292.6635762010196
2020-03-04,Heilongjiang,China,47.862,127.7615,480,Heilongjiang,0.0,13.0,0.0,373.0,7.0,2292.6635762010196
2020-03-05,Heilongjiang,China,47.862,127.7615,481,Heilongjiang,1.0,13.0,0.0,379.0,6.0,2292.6635762010196
2020-03-06,Heilongjiang,China,47.862,127.7615,481,Heilongjiang,0.0,13.0,0.0,396.0,17.0,2292.6635762010196
2020-03-07,Heilongjiang,China,47.862,127.7615,481,Heilongjiang,0.0,13.0,0.0,403.0,7.0,2292.6635762010196
2020-03-08,Heilongjiang,China,47.862,127.7615,481,Heilongjiang,0.0,13.0,0.0,412.0,9.0,2292.6635762010196
2020-03-09,Heilongjiang,China,47.862,127.7615,481,Heilongjiang,0.0,13.0,0.0,430.0,18.0,2292.6635762010196
2020-03-10,Heilongjiang,China,47.862,127.7615,481,Heilongjiang,0.0,13.0,0.0,434.0,4.0,2292.6635762010196
2020-03-11,Heilongjiang,China,47.862,127.7615,482,Heilongjiang,1.0,13.0,0.0,436.0,2.0,2292.6635762010196
2020-03-12,Heilongjiang,China,47.862,127.7615,482,Heilongjiang,0.0,13.0,0.0,441.0,5.0,2292.6635762010196
2020-03-13,Heilongjiang,China,47.862,127.7615,482,Heilongjiang,0.0,13.0,0.0,446.0,5.0,2292.6635762010196
2020-03-14,Heilongjiang,China,47.862,127.7615,482,Heilongjiang,0.0,13.0,0.0,447.0,1.0,2292.6635762010196
2020-03-15,Heilongjiang,China,47.862,127.7615,482,Heilongjiang,0.0,13.0,0.0,453.0,6.0,2292.6635762010196
2020-03-16,Heilongjiang,China,47.862,127.7615,482,Heilongjiang,0.0,13.0,0.0,455.0,2.0,2292.6635762010196
2020-03-17,Heilongjiang,China,47.862,127.7615,482,Heilongjiang,0.0,13.0,0.0,456.0,1.0,2292.6635762010196
2020-03-18,Heilongjiang,China,47.862,127.7615,482,Heilongjiang,0.0,13.0,0.0,459.0,3.0,2292.6635762010196
2020-03-19,Heilongjiang,China,47.862,127.7615,483,Heilongjiang,1.0,13.0,0.0,460.0,1.0,2292.6635762010196
2020-03-20,Heilongjiang,China,47.862,127.7615,484,Heilongjiang,1.0,13.0,0.0,463.0,3.0,2292.6635762010196
2020-03-21,Heilongjiang,China,47.862,127.7615,484,Heilongjiang,0.0,13.0,0.0,463.0,0.0,2292.6635762010196
2020-03-22,Heilongjiang,China,47.862,127.7615,484,Heilongjiang,0.0,13.0,0.0,466.0,3.0,2292.6635762010196
2020-03-23,Heilongjiang,China,47.862,127.7615,484,Heilongjiang,0.0,13.0,0.0,465.0,-1.0,2292.6635762010196
2020-03-24,Heilongjiang,China,47.862,127.7615,484,Heilongjiang,0.0,13.0,0.0,468.0,3.0,2292.6635762010196
2020-03-25,Heilongjiang,China,47.862,127.7615,484,Heilongjiang,0.0,13.0,0.0,468.0,0.0,2292.6635762010196
2020-03-26,Heilongjiang,China,47.862,127.7615,484,Heilongjiang,0.0,13.0,0.0,469.0,1.0,2292.6635762010196
2020-03-27,Heilongjiang,China,47.862,127.7615,484,Heilongjiang,0.0,13.0,0.0,469.0,0.0,2292.6635762010196
2020-03-28,Heilongjiang,China,47.862,127.7615,484,Heilongjiang,0.0,13.0,0.0,469.0,0.0,2292.6635762010196
2020-03-29,Heilongjiang,China,47.862,127.7615,484,Heilongjiang,0.0,13.0,0.0,469.0,0.0,2292.6635762010196
2020-03-30,Heilongjiang,China,47.862,127.7615,484,Heilongjiang,0.0,13.0,0.0,469.0,0.0,2292.6635762010196
2020-03-31,Heilongjiang,China,47.862,127.7615,484,Heilongjiang,0.0,13.0,0.0,469.0,0.0,2292.6635762010196
2020-04-01,Heilongjiang,China,47.862,127.7615,484,Heilongjiang,0.0,13.0,0.0,469.0,0.0,2292.6635762010196
2020-04-02,Heilongjiang,China,47.862,127.7615,488,Heilongjiang,4.0,13.0,0.0,469.0,0.0,2292.6635762010196
2020-04-03,Heilongjiang,China,47.862,127.7615,489,Heilongjiang,1.0,13.0,0.0,469.0,0.0,2292.6635762010196
2020-04-04,Heilongjiang,China,47.862,127.7615,491,Heilongjiang,2.0,13.0,0.0,469.0,0.0,2292.6635762010196
2020-04-05,Heilongjiang,China,47.862,127.7615,504,Heilongjiang,13.0,13.0,0.0,469.0,0.0,2292.6635762010196
2020-04-06,Heilongjiang,China,47.862,127.7615,524,Heilongjiang,20.0,13.0,0.0,469.0,0.0,2292.6635762010196
2020-04-07,Heilongjiang,China,47.862,127.7615,544,Heilongjiang,20.0,13.0,0.0,469.0,0.0,2292.6635762010196
2020-04-08,Heilongjiang,China,47.862,127.7615,569,Heilongjiang,25.0,13.0,0.0,470.0,1.0,2292.6635762010196
2020-04-09,Heilongjiang,China,47.862,127.7615,609,Heilongjiang,40.0,13.0,0.0,470.0,0.0,2292.6635762010196
2020-04-10,Heilongjiang,China,47.862,127.7615,638,Heilongjiang,29.0,13.0,0.0,470.0,0.0,2292.6635762010196
2020-04-11,Heilongjiang,China,47.862,127.7615,661,Heilongjiang,23.0,13.0,0.0,470.0,0.0,2292.6635762010196
2020-04-12,Heilongjiang,China,47.862,127.7615,684,Heilongjiang,23.0,13.0,0.0,470.0,0.0,2292.6635762010196
2020-04-13,Heilongjiang,China,47.862,127.7615,740,Heilongjiang,56.0,13.0,0.0,470.0,0.0,2292.6635762010196
2020-01-22,Henan,China,33.882,113.614,5,Henan,5.0,,,,,346.9959149690566
2020-01-23,Henan,China,33.882,113.614,5,Henan,0.0,,,,,346.9959149690566
2020-01-24,Henan,China,33.882,113.614,9,Henan,4.0,,,,,346.9959149690566
2020-01-25,Henan,China,33.882,113.614,32,Henan,23.0,,,,,346.9959149690566
2020-01-26,Henan,China,33.882,113.614,83,Henan,51.0,1.0,1.0,,,346.9959149690566
2020-01-27,Henan,China,33.882,113.614,128,Henan,45.0,1.0,0.0,,,346.9959149690566
2020-01-28,Henan,China,33.882,113.614,168,Henan,40.0,1.0,0.0,,,346.9959149690566
2020-01-29,Henan,China,33.882,113.614,206,Henan,38.0,2.0,1.0,1.0,1.0,346.9959149690566
2020-01-30,Henan,China,33.882,113.614,278,Henan,72.0,2.0,0.0,2.0,1.0,346.9959149690566
2020-01-31,Henan,China,33.882,113.614,352,Henan,74.0,2.0,0.0,3.0,1.0,346.9959149690566
2020-02-01,Henan,China,33.882,113.614,422,Henan,70.0,2.0,0.0,3.0,0.0,346.9959149690566
2020-02-02,Henan,China,33.882,113.614,493,Henan,71.0,2.0,0.0,10.0,7.0,346.9959149690566
2020-02-03,Henan,China,33.882,113.614,566,Henan,73.0,2.0,0.0,16.0,6.0,346.9959149690566
2020-02-04,Henan,China,33.882,113.614,675,Henan,109.0,2.0,0.0,27.0,11.0,346.9959149690566
2020-02-05,Henan,China,33.882,113.614,764,Henan,89.0,2.0,0.0,47.0,20.0,346.9959149690566
2020-02-06,Henan,China,33.882,113.614,851,Henan,87.0,2.0,0.0,56.0,9.0,346.9959149690566
2020-02-07,Henan,China,33.882,113.614,914,Henan,63.0,3.0,1.0,86.0,30.0,346.9959149690566
2020-02-08,Henan,China,33.882,113.614,981,Henan,67.0,4.0,1.0,116.0,30.0,346.9959149690566
2020-02-09,Henan,China,33.882,113.614,1033,Henan,52.0,6.0,2.0,153.0,37.0,346.9959149690566
2020-02-10,Henan,China,33.882,113.614,1073,Henan,40.0,6.0,0.0,191.0,38.0,346.9959149690566
2020-02-11,Henan,China,33.882,113.614,1105,Henan,32.0,7.0,1.0,218.0,27.0,346.9959149690566
2020-02-12,Henan,China,33.882,113.614,1135,Henan,30.0,8.0,1.0,246.0,28.0,346.9959149690566
2020-02-13,Henan,China,33.882,113.614,1169,Henan,34.0,10.0,2.0,296.0,50.0,346.9959149690566
2020-02-14,Henan,China,33.882,113.614,1184,Henan,15.0,11.0,1.0,357.0,61.0,346.9959149690566
2020-02-15,Henan,China,33.882,113.614,1212,Henan,28.0,13.0,2.0,391.0,34.0,346.9959149690566
2020-02-16,Henan,China,33.882,113.614,1231,Henan,19.0,13.0,0.0,440.0,49.0,346.9959149690566
2020-02-17,Henan,China,33.882,113.614,1246,Henan,15.0,16.0,3.0,509.0,69.0,346.9959149690566
2020-02-18,Henan,China,33.882,113.614,1257,Henan,11.0,19.0,3.0,522.0,13.0,346.9959149690566
2020-02-19,Henan,China,33.882,113.614,1262,Henan,5.0,19.0,0.0,573.0,51.0,346.9959149690566
2020-02-20,Henan,China,33.882,113.614,1265,Henan,3.0,19.0,0.0,637.0,64.0,346.9959149690566
2020-02-21,Henan,China,33.882,113.614,1267,Henan,2.0,19.0,0.0,736.0,99.0,346.9959149690566
2020-02-22,Henan,China,33.882,113.614,1270,Henan,3.0,19.0,0.0,830.0,94.0,346.9959149690566
2020-02-23,Henan,China,33.882,113.614,1271,Henan,1.0,19.0,0.0,868.0,38.0,346.9959149690566
2020-02-24,Henan,China,33.882,113.614,1271,Henan,0.0,19.0,0.0,943.0,75.0,346.9959149690566
2020-02-25,Henan,China,33.882,113.614,1271,Henan,0.0,19.0,0.0,1002.0,59.0,346.9959149690566
2020-02-26,Henan,China,33.882,113.614,1271,Henan,0.0,19.0,0.0,1033.0,31.0,346.9959149690566
2020-02-27,Henan,China,33.882,113.614,1272,Henan,1.0,20.0,1.0,1068.0,35.0,346.9959149690566
2020-02-28,Henan,China,33.882,113.614,1272,Henan,0.0,20.0,0.0,1112.0,44.0,346.9959149690566
2020-02-29,Henan,China,33.882,113.614,1272,Henan,0.0,21.0,1.0,1170.0,58.0,346.9959149690566
2020-03-01,Henan,China,33.882,113.614,1272,Henan,0.0,22.0,1.0,1198.0,28.0,346.9959149690566
2020-03-02,Henan,China,33.882,113.614,1272,Henan,0.0,22.0,0.0,1205.0,7.0,346.9959149690566
2020-03-03,Henan,China,33.882,113.614,1272,Henan,0.0,22.0,0.0,1231.0,26.0,346.9959149690566
2020-03-04,Henan,China,33.882,113.614,1272,Henan,0.0,22.0,0.0,1234.0,3.0,346.9959149690566
2020-03-05,Henan,China,33.882,113.614,1272,Henan,0.0,22.0,0.0,1239.0,5.0,346.9959149690566
2020-03-06,Henan,China,33.882,113.614,1272,Henan,0.0,22.0,0.0,1244.0,5.0,346.9959149690566
2020-03-07,Henan,China,33.882,113.614,1272,Henan,0.0,22.0,0.0,1244.0,0.0,346.9959149690566
2020-03-08,Henan,China,33.882,113.614,1272,Henan,0.0,22.0,0.0,1247.0,3.0,346.9959149690566
2020-03-09,Henan,China,33.882,113.614,1272,Henan,0.0,22.0,0.0,1247.0,0.0,346.9959149690566
2020-03-10,Henan,China,33.882,113.614,1272,Henan,0.0,22.0,0.0,1247.0,0.0,346.9959149690566
2020-03-11,Henan,China,33.882,113.614,1273,Henan,1.0,22.0,0.0,1249.0,2.0,346.9959149690566
2020-03-12,Henan,China,33.882,113.614,1273,Henan,0.0,22.0,0.0,1249.0,0.0,346.9959149690566
2020-03-13,Henan,China,33.882,113.614,1273,Henan,0.0,22.0,0.0,1249.0,0.0,346.9959149690566
2020-03-14,Henan,China,33.882,113.614,1273,Henan,0.0,22.0,0.0,1250.0,1.0,346.9959149690566
2020-03-15,Henan,China,33.882,113.614,1273,Henan,0.0,22.0,0.0,1250.0,0.0,346.9959149690566
2020-03-16,Henan,China,33.882,113.614,1273,Henan,0.0,22.0,0.0,1250.0,0.0,346.9959149690566
2020-03-17,Henan,China,33.882,113.614,1273,Henan,0.0,22.0,0.0,1250.0,0.0,346.9959149690566
2020-03-18,Henan,China,33.882,113.614,1273,Henan,0.0,22.0,0.0,1250.0,0.0,346.9959149690566
2020-03-19,Henan,China,33.882,113.614,1273,Henan,0.0,22.0,0.0,1250.0,0.0,346.9959149690566
2020-03-20,Henan,China,33.882,113.614,1273,Henan,0.0,22.0,0.0,1250.0,0.0,346.9959149690566
2020-03-21,Henan,China,33.882,113.614,1273,Henan,0.0,22.0,0.0,1250.0,0.0,346.9959149690566
2020-03-22,Henan,China,33.882,113.614,1274,Henan,1.0,22.0,0.0,1250.0,0.0,346.9959149690566
2020-03-23,Henan,China,33.882,113.614,1274,Henan,0.0,22.0,0.0,1250.0,0.0,346.9959149690566
2020-03-24,Henan,China,33.882,113.614,1274,Henan,0.0,22.0,0.0,1250.0,0.0,346.9959149690566
2020-03-25,Henan,China,33.882,113.614,1274,Henan,0.0,22.0,0.0,1250.0,0.0,346.9959149690566
2020-03-26,Henan,China,33.882,113.614,1275,Henan,1.0,22.0,0.0,1250.0,0.0,346.9959149690566
2020-03-27,Henan,China,33.882,113.614,1275,Henan,0.0,22.0,0.0,1250.0,0.0,346.9959149690566
2020-03-28,Henan,China,33.882,113.614,1275,Henan,0.0,22.0,0.0,1251.0,1.0,346.9959149690566
2020-03-29,Henan,China,33.882,113.614,1276,Henan,1.0,22.0,0.0,1251.0,0.0,346.9959149690566
2020-03-30,Henan,China,33.882,113.614,1276,Henan,0.0,22.0,0.0,1251.0,0.0,346.9959149690566
2020-03-31,Henan,China,33.882,113.614,1276,Henan,0.0,22.0,0.0,1251.0,0.0,346.9959149690566
2020-04-01,Henan,China,33.882,113.614,1276,Henan,0.0,22.0,0.0,1251.0,0.0,346.9959149690566
2020-04-02,Henan,China,33.882,113.614,1276,Henan,0.0,22.0,0.0,1251.0,0.0,346.9959149690566
2020-04-03,Henan,China,33.882,113.614,1276,Henan,0.0,22.0,0.0,1251.0,0.0,346.9959149690566
2020-04-04,Henan,China,33.882,113.614,1276,Henan,0.0,22.0,0.0,1251.0,0.0,346.9959149690566
2020-04-05,Henan,China,33.882,113.614,1276,Henan,0.0,22.0,0.0,1251.0,0.0,346.9959149690566
2020-04-06,Henan,China,33.882,113.614,1276,Henan,0.0,22.0,0.0,1252.0,1.0,346.9959149690566
2020-04-07,Henan,China,33.882,113.614,1276,Henan,0.0,22.0,0.0,1252.0,0.0,346.9959149690566
2020-04-08,Henan,China,33.882,113.614,1276,Henan,0.0,22.0,0.0,1252.0,0.0,346.9959149690566
2020-04-09,Henan,China,33.882,113.614,1276,Henan,0.0,22.0,0.0,1252.0,0.0,346.9959149690566
2020-04-10,Henan,China,33.882,113.614,1276,Henan,0.0,22.0,0.0,1252.0,0.0,346.9959149690566
2020-04-11,Henan,China,33.882,113.614,1276,Henan,0.0,22.0,0.0,1252.0,0.0,346.9959149690566
2020-04-12,Henan,China,33.882,113.614,1276,Henan,0.0,22.0,0.0,1253.0,1.0,346.9959149690566
2020-04-13,Henan,China,33.882,113.614,1276,Henan,0.0,22.0,0.0,1253.0,0.0,346.9959149690566
2020-01-23,Hong Kong,China,22.3,114.2,2,Hong Kong,2.0,,,,,983.8023889952988
2020-01-24,Hong Kong,China,22.3,114.2,2,Hong Kong,0.0,,,,,983.8023889952988
2020-01-25,Hong Kong,China,22.3,114.2,5,Hong Kong,3.0,,,,,983.8023889952988
2020-01-26,Hong Kong,China,22.3,114.2,8,Hong Kong,3.0,,,,,983.8023889952988
2020-01-27,Hong Kong,China,22.3,114.2,8,Hong Kong,0.0,,,,,983.8023889952988
2020-01-28,Hong Kong,China,22.3,114.2,8,Hong Kong,0.0,,,,,983.8023889952988
2020-01-29,Hong Kong,China,22.3,114.2,10,Hong Kong,2.0,,,,,983.8023889952988
2020-01-30,Hong Kong,China,22.3,114.2,10,Hong Kong,0.0,,,,,983.8023889952988
2020-01-31,Hong Kong,China,22.3,114.2,12,Hong Kong,2.0,,,,,983.8023889952988
2020-02-01,Hong Kong,China,22.3,114.2,13,Hong Kong,1.0,,,,,983.8023889952988
2020-02-02,Hong Kong,China,22.3,114.2,15,Hong Kong,2.0,,,,,983.8023889952988
2020-02-03,Hong Kong,China,22.3,114.2,15,Hong Kong,0.0,,,,,983.8023889952988
2020-02-04,Hong Kong,China,22.3,114.2,17,Hong Kong,2.0,1.0,1.0,,,983.8023889952988
2020-02-05,Hong Kong,China,22.3,114.2,21,Hong Kong,4.0,1.0,0.0,,,983.8023889952988
2020-02-06,Hong Kong,China,22.3,114.2,24,Hong Kong,3.0,1.0,0.0,,,983.8023889952988
2020-02-07,Hong Kong,China,22.3,114.2,25,Hong Kong,1.0,1.0,0.0,,,983.8023889952988
2020-02-08,Hong Kong,China,22.3,114.2,26,Hong Kong,1.0,1.0,0.0,,,983.8023889952988
2020-02-09,Hong Kong,China,22.3,114.2,29,Hong Kong,3.0,1.0,0.0,,,983.8023889952988
2020-02-10,Hong Kong,China,22.3,114.2,38,Hong Kong,9.0,1.0,0.0,,,983.8023889952988
2020-02-11,Hong Kong,China,22.3,114.2,49,Hong Kong,11.0,1.0,0.0,,,983.8023889952988
2020-02-12,Hong Kong,China,22.3,114.2,50,Hong Kong,1.0,1.0,0.0,1.0,1.0,983.8023889952988
2020-02-13,Hong Kong,China,22.3,114.2,53,Hong Kong,3.0,1.0,0.0,1.0,0.0,983.8023889952988
2020-02-14,Hong Kong,China,22.3,114.2,56,Hong Kong,3.0,1.0,0.0,1.0,0.0,983.8023889952988
2020-02-15,Hong Kong,China,22.3,114.2,56,Hong Kong,0.0,1.0,0.0,1.0,0.0,983.8023889952988
2020-02-16,Hong Kong,China,22.3,114.2,57,Hong Kong,1.0,1.0,0.0,2.0,1.0,983.8023889952988
2020-02-17,Hong Kong,China,22.3,114.2,60,Hong Kong,3.0,1.0,0.0,2.0,0.0,983.8023889952988
2020-02-18,Hong Kong,China,22.3,114.2,62,Hong Kong,2.0,1.0,0.0,2.0,0.0,983.8023889952988
2020-02-19,Hong Kong,China,22.3,114.2,63,Hong Kong,1.0,2.0,1.0,5.0,3.0,983.8023889952988
2020-02-20,Hong Kong,China,22.3,114.2,68,Hong Kong,5.0,2.0,0.0,6.0,1.0,983.8023889952988
2020-02-21,Hong Kong,China,22.3,114.2,68,Hong Kong,0.0,2.0,0.0,5.0,-1.0,983.8023889952988
2020-02-22,Hong Kong,China,22.3,114.2,69,Hong Kong,1.0,2.0,0.0,6.0,1.0,983.8023889952988
2020-02-23,Hong Kong,China,22.3,114.2,74,Hong Kong,5.0,2.0,0.0,11.0,5.0,983.8023889952988
2020-02-24,Hong Kong,China,22.3,114.2,79,Hong Kong,5.0,2.0,0.0,19.0,8.0,983.8023889952988
2020-02-25,Hong Kong,China,22.3,114.2,84,Hong Kong,5.0,2.0,0.0,19.0,0.0,983.8023889952988
2020-02-26,Hong Kong,China,22.3,114.2,91,Hong Kong,7.0,2.0,0.0,24.0,5.0,983.8023889952988
2020-02-27,Hong Kong,China,22.3,114.2,92,Hong Kong,1.0,2.0,0.0,24.0,0.0,983.8023889952988
2020-02-28,Hong Kong,China,22.3,114.2,94,Hong Kong,2.0,2.0,0.0,30.0,6.0,983.8023889952988
2020-02-29,Hong Kong,China,22.3,114.2,95,Hong Kong,1.0,2.0,0.0,33.0,3.0,983.8023889952988
2020-03-01,Hong Kong,China,22.3,114.2,96,Hong Kong,1.0,2.0,0.0,36.0,3.0,983.8023889952988
2020-03-02,Hong Kong,China,22.3,114.2,100,Hong Kong,4.0,2.0,0.0,36.0,0.0,983.8023889952988
2020-03-03,Hong Kong,China,22.3,114.2,100,Hong Kong,0.0,2.0,0.0,37.0,1.0,983.8023889952988
2020-03-04,Hong Kong,China,22.3,114.2,105,Hong Kong,5.0,2.0,0.0,37.0,0.0,983.8023889952988
2020-03-05,Hong Kong,China,22.3,114.2,105,Hong Kong,0.0,2.0,0.0,43.0,6.0,983.8023889952988
